item,subject_1,subject_2,measure,correlation
El espejo,sub-109,sub-003,FFD,0.5200718740822285
El espejo,sub-109,sub-107,FFD,0.3375364916442386
El espejo,sub-109,sub-098,FFD,0.37479702812326526
El espejo,sub-109,sub-086,FFD,0.13774722838346334
El espejo,sub-109,sub-013,FFD,0.35888448314358107
El espejo,sub-109,sub-068,FFD,0.45061845518948934
El espejo,sub-070,sub-067,FFD,0.1468083911480028
El espejo,sub-070,sub-054,FFD,0.15120163931303116
El espejo,sub-070,sub-078,FFD,0.1863205933573365
El espejo,sub-070,sub-046,FFD,0.1515103794858963
El espejo,sub-070,sub-097,FFD,0.16423875958680265
El espejo,sub-070,sub-079,FFD,0.09629073961357225
El espejo,sub-070,sub-028,FFD,0.15086475597302554
El espejo,sub-070,sub-089,FFD,0.138696730701761
El espejo,sub-070,sub-109,FFD,0.2147585394376186
El espejo,sub-070,sub-070,FFD,1.0
El espejo,sub-070,sub-111,FFD,0.1313323155712407
El espejo,sub-070,sub-073,FFD,0.17490921705941886
El espejo,sub-070,sub-001,FFD,0.18340520700476046
El espejo,sub-070,sub-095,FFD,0.15818878914506287
El espejo,sub-070,sub-012,FFD,0.02677616657653006
El espejo,sub-070,sub-052,FFD,0.19946126749853246
El espejo,sub-070,sub-094,FFD,0.20520537690523438
El espejo,sub-070,sub-088,FFD,0.014074636986839377
El espejo,sub-070,sub-044,FFD,0.1934778066517051
El espejo,sub-070,sub-009,FFD,0.05187458266987393
El espejo,sub-070,sub-041,FFD,0.1539079788530911
El espejo,sub-070,sub-024,FFD,0.1536790088156472
El espejo,sub-070,sub-016,FFD,0.15806510013516958
El espejo,sub-070,sub-112,FFD,0.15133104037291856
El espejo,sub-070,sub-058,FFD,0.15419279750306064
El espejo,sub-070,sub-018,FFD,0.12834294019399298
El espejo,sub-070,sub-048,FFD,0.10765422211935492
El espejo,sub-070,sub-087,FFD,0.18772858025563852
El espejo,sub-070,sub-091,FFD,0.14103385405687374
El espejo,sub-070,sub-083,FFD,0.15612072379253553
El espejo,sub-070,sub-065,FFD,0.17903551067383158
El espejo,sub-070,sub-077,FFD,0.11102057807958263
El espejo,sub-070,sub-039,FFD,0.0558358769123224
El espejo,sub-070,sub-053,FFD,0.1754730064928589
El espejo,sub-070,sub-075,FFD,0.1750300085327338
El espejo,sub-070,sub-060,FFD,0.12055963743203033
El espejo,sub-070,sub-103,FFD,0.18958000854458207
El espejo,sub-070,sub-105,FFD,0.09457930247706851
El espejo,sub-070,sub-064,FFD,0.1307604847468495
El espejo,sub-070,sub-010,FFD,0.11939050634773565
El espejo,sub-070,sub-034,FFD,0.2048256645733961
El espejo,sub-070,sub-002,FFD,0.09816648774798796
El espejo,sub-070,sub-085,FFD,0.06335734855100358
El espejo,sub-070,sub-021,FFD,0.09000337086398849
El espejo,sub-070,sub-096,FFD,0.1407725923639071
El espejo,sub-070,sub-027,FFD,0.06733413354083738
El espejo,sub-070,sub-006,FFD,0.09380329678934317
El espejo,sub-070,sub-066,FFD,0.14498169308470696
El espejo,sub-070,sub-101,FFD,0.16638558557788521
El espejo,sub-070,sub-042,FFD,0.10891776171295053
El espejo,sub-070,sub-003,FFD,0.11403270585252853
El espejo,sub-070,sub-107,FFD,0.11218749682652204
El espejo,sub-070,sub-098,FFD,0.16030391188637222
El espejo,sub-070,sub-086,FFD,0.18590345755792592
El espejo,sub-070,sub-013,FFD,0.17707210694368658
El espejo,sub-070,sub-068,FFD,0.24211410344794115
El espejo,sub-111,sub-067,FFD,0.22997848481414307
El espejo,sub-111,sub-054,FFD,0.15169982965960568
El espejo,sub-111,sub-078,FFD,0.2848467205888351
El espejo,sub-111,sub-046,FFD,0.2654684509391521
El espejo,sub-111,sub-097,FFD,0.3065790371120888
El espejo,sub-111,sub-079,FFD,0.27637861490637694
El espejo,sub-111,sub-028,FFD,0.19450484396074458
El espejo,sub-111,sub-089,FFD,0.3427812729209654
El espejo,sub-111,sub-109,FFD,0.33520422871644723
El espejo,sub-111,sub-070,FFD,0.1313323155712407
El espejo,sub-111,sub-111,FFD,1.0
El espejo,sub-111,sub-073,FFD,0.2576939518780749
El espejo,sub-111,sub-001,FFD,0.366726124722077
El espejo,sub-111,sub-095,FFD,0.26287394023990684
El espejo,sub-111,sub-012,FFD,0.0714061270922377
El espejo,sub-111,sub-052,FFD,0.2982524558962902
El espejo,sub-111,sub-094,FFD,0.1826625663269924
El espejo,sub-111,sub-088,FFD,0.04479764970226631
El espejo,sub-111,sub-044,FFD,0.30616544782917393
El espejo,sub-111,sub-009,FFD,0.2509118243223717
El espejo,sub-111,sub-041,FFD,0.33140787859588033
El espejo,sub-111,sub-024,FFD,0.09808177853897204
El espejo,sub-111,sub-016,FFD,0.09493858053112376
El espejo,sub-111,sub-112,FFD,0.2772937158782707
El espejo,sub-111,sub-058,FFD,0.16220861308288395
El espejo,sub-111,sub-018,FFD,0.25640613918033794
El espejo,sub-111,sub-048,FFD,0.29260939217708987
El espejo,sub-111,sub-087,FFD,0.29692136928225593
El espejo,sub-111,sub-091,FFD,0.31235211766587784
El espejo,sub-111,sub-083,FFD,0.2546956409521047
El espejo,sub-111,sub-065,FFD,0.2728718820955972
El espejo,sub-111,sub-077,FFD,0.0841294630020657
El espejo,sub-111,sub-039,FFD,0.2162388196470935
El espejo,sub-111,sub-053,FFD,0.14306925495609152
El espejo,sub-111,sub-075,FFD,0.2478076211322591
El espejo,sub-111,sub-060,FFD,0.22398196568179515
El espejo,sub-111,sub-103,FFD,0.29603296772433774
El espejo,sub-111,sub-105,FFD,0.10972669913542918
El espejo,sub-111,sub-064,FFD,0.22785755476390515
El espejo,sub-111,sub-010,FFD,0.11677643108161803
El espejo,sub-111,sub-034,FFD,0.1722713902920211
El espejo,sub-111,sub-002,FFD,0.27314029423689706
El espejo,sub-111,sub-085,FFD,0.2788634755688482
El espejo,sub-111,sub-021,FFD,0.06816639373476176
El espejo,sub-111,sub-096,FFD,0.3383783327916923
El espejo,sub-111,sub-027,FFD,0.2532541470209221
El espejo,sub-111,sub-006,FFD,0.23668298974624077
El espejo,sub-111,sub-066,FFD,0.2758133288813806
El espejo,sub-111,sub-101,FFD,0.22348859861588397
El espejo,sub-111,sub-042,FFD,0.21774981166472543
El espejo,sub-111,sub-003,FFD,0.3129721935502832
El espejo,sub-111,sub-107,FFD,0.1761373283529697
El espejo,sub-111,sub-098,FFD,0.2314070681386069
El espejo,sub-111,sub-086,FFD,0.12817135742221378
El espejo,sub-111,sub-013,FFD,0.24468813991300717
El espejo,sub-111,sub-068,FFD,0.3157926764069125
El espejo,sub-073,sub-067,FFD,0.1822981297879522
El espejo,sub-073,sub-054,FFD,0.12969166601651075
El espejo,sub-073,sub-078,FFD,0.22255412429663093
El espejo,sub-073,sub-046,FFD,0.2658870519581547
El espejo,sub-073,sub-097,FFD,0.3110730155125273
El espejo,sub-073,sub-079,FFD,0.263225563968639
El espejo,sub-073,sub-028,FFD,0.20168453039716772
El espejo,sub-073,sub-089,FFD,0.28428429108052977
El espejo,sub-073,sub-109,FFD,0.2649198571151536
El espejo,sub-073,sub-070,FFD,0.17490921705941886
El espejo,sub-073,sub-111,FFD,0.2576939518780749
El espejo,sub-073,sub-073,FFD,1.0
El espejo,sub-073,sub-001,FFD,0.2882261171717795
El espejo,sub-073,sub-095,FFD,0.2461878215697639
El espejo,sub-073,sub-012,FFD,0.0758614715395816
El espejo,sub-073,sub-052,FFD,0.22587787624198544
El espejo,sub-073,sub-094,FFD,0.1909154322508155
El espejo,sub-073,sub-088,FFD,0.056942478714555524
El espejo,sub-073,sub-044,FFD,0.28968500317040174
El espejo,sub-073,sub-009,FFD,0.22776768267750105
El espejo,sub-073,sub-041,FFD,0.25200684343061125
El espejo,sub-073,sub-024,FFD,0.13833384441167582
El espejo,sub-073,sub-016,FFD,0.1338900614999691
El espejo,sub-073,sub-112,FFD,0.21944589505336642
El espejo,sub-073,sub-058,FFD,0.25617197635742656
El espejo,sub-073,sub-018,FFD,0.20854785440643114
El espejo,sub-073,sub-048,FFD,0.1737688098903901
El espejo,sub-073,sub-087,FFD,0.29443482882865274
El espejo,sub-073,sub-091,FFD,0.1768143446626381
El espejo,sub-073,sub-083,FFD,0.26868808152796747
El espejo,sub-073,sub-065,FFD,0.2585856916344011
El espejo,sub-073,sub-077,FFD,0.1828788357030547
El espejo,sub-073,sub-039,FFD,0.14177396999702008
El espejo,sub-073,sub-053,FFD,0.09545287595285072
El espejo,sub-073,sub-075,FFD,0.2341483221786302
El espejo,sub-073,sub-060,FFD,0.2846609216889851
El espejo,sub-073,sub-103,FFD,0.24126236486427682
El espejo,sub-073,sub-105,FFD,0.12541204712084175
El espejo,sub-073,sub-064,FFD,0.13790647067345183
El espejo,sub-073,sub-010,FFD,0.0759059476133634
El espejo,sub-073,sub-034,FFD,0.21448306377544507
El espejo,sub-073,sub-002,FFD,0.19362274350930828
El espejo,sub-073,sub-085,FFD,0.2768963296127619
El espejo,sub-073,sub-021,FFD,0.09051953443756605
El espejo,sub-073,sub-096,FFD,0.23415575140485875
El espejo,sub-073,sub-027,FFD,0.16634007013096594
El espejo,sub-073,sub-006,FFD,0.25934856173129894
El espejo,sub-073,sub-066,FFD,0.33672075828442294
El espejo,sub-073,sub-101,FFD,0.20853420614481283
El espejo,sub-073,sub-042,FFD,0.2775544176069414
El espejo,sub-073,sub-003,FFD,0.24840472002669098
El espejo,sub-073,sub-107,FFD,0.19827002041638628
El espejo,sub-073,sub-098,FFD,0.19635156165319753
El espejo,sub-073,sub-086,FFD,0.11322766311981436
El espejo,sub-073,sub-013,FFD,0.189706656365738
El espejo,sub-073,sub-068,FFD,0.2986952070062411
El espejo,sub-001,sub-067,FFD,0.2381794804495183
El espejo,sub-001,sub-054,FFD,0.13687308529182482
El espejo,sub-001,sub-078,FFD,0.24864120512665158
El espejo,sub-001,sub-046,FFD,0.3267946194413353
El espejo,sub-001,sub-097,FFD,0.37984463478708824
El espejo,sub-001,sub-079,FFD,0.3699305513566453
El espejo,sub-001,sub-028,FFD,0.33717850308669306
El espejo,sub-001,sub-089,FFD,0.41840163752302745
El espejo,sub-001,sub-109,FFD,0.48278784022964166
El espejo,sub-001,sub-070,FFD,0.18340520700476046
El espejo,sub-001,sub-111,FFD,0.366726124722077
El espejo,sub-001,sub-073,FFD,0.2882261171717795
El espejo,sub-001,sub-001,FFD,1.0
El espejo,sub-001,sub-095,FFD,0.36962667307143116
El espejo,sub-001,sub-012,FFD,0.12028316219521357
El espejo,sub-001,sub-052,FFD,0.3144097589537934
El espejo,sub-001,sub-094,FFD,0.25639713296113475
El espejo,sub-001,sub-088,FFD,0.21686103700628498
El espejo,sub-001,sub-044,FFD,0.4406986548689992
El espejo,sub-001,sub-009,FFD,0.3346958372240523
El espejo,sub-001,sub-041,FFD,0.38250644566643377
El espejo,sub-001,sub-024,FFD,0.04672488874948062
El espejo,sub-001,sub-016,FFD,0.18544319074213478
El espejo,sub-001,sub-112,FFD,0.42039444763747463
El espejo,sub-001,sub-058,FFD,0.37808095983752515
El espejo,sub-001,sub-018,FFD,0.2719562934519288
El espejo,sub-001,sub-048,FFD,0.23104050358041472
El espejo,sub-001,sub-087,FFD,0.3396290573937527
El espejo,sub-001,sub-091,FFD,0.3150058505829378
El espejo,sub-001,sub-083,FFD,0.3800878610785791
El espejo,sub-001,sub-065,FFD,0.32803098318611085
El espejo,sub-001,sub-077,FFD,0.2485934527114226
El espejo,sub-001,sub-039,FFD,0.29704139356089626
El espejo,sub-001,sub-053,FFD,0.10430650539445804
El espejo,sub-001,sub-075,FFD,0.2193982105484306
El espejo,sub-001,sub-060,FFD,0.3037298251350694
El espejo,sub-001,sub-103,FFD,0.3223059733849771
El espejo,sub-001,sub-105,FFD,0.18916316404741923
El espejo,sub-001,sub-064,FFD,0.2992911884908542
El espejo,sub-001,sub-010,FFD,0.07773205033550791
El espejo,sub-001,sub-034,FFD,0.22673693730081373
El espejo,sub-001,sub-002,FFD,0.3067891640104127
El espejo,sub-001,sub-085,FFD,0.3116509052757815
El espejo,sub-001,sub-021,FFD,0.2301447460550622
El espejo,sub-001,sub-096,FFD,0.3852070549725689
El espejo,sub-001,sub-027,FFD,0.2815650802747075
El espejo,sub-001,sub-006,FFD,0.3867421521972545
El espejo,sub-001,sub-066,FFD,0.2770592865615428
El espejo,sub-001,sub-101,FFD,0.19933578304185243
El espejo,sub-001,sub-042,FFD,0.43519766090767265
El espejo,sub-001,sub-003,FFD,0.4027103662211004
El espejo,sub-001,sub-107,FFD,0.3167436495848968
El espejo,sub-001,sub-098,FFD,0.26176240619005264
El espejo,sub-001,sub-086,FFD,0.10090497413183304
El espejo,sub-001,sub-013,FFD,0.26572018115967405
El espejo,sub-001,sub-068,FFD,0.3748965590761833
El espejo,sub-095,sub-067,FFD,0.240611811555329
El espejo,sub-095,sub-054,FFD,0.18774751664444747
El espejo,sub-095,sub-078,FFD,0.2879704134462298
El espejo,sub-095,sub-046,FFD,0.2957472675205
El espejo,sub-095,sub-097,FFD,0.3547047846025204
El espejo,sub-095,sub-079,FFD,0.4389470129243674
El espejo,sub-095,sub-028,FFD,0.35539875588015823
El espejo,sub-095,sub-089,FFD,0.38711607635763984
El espejo,sub-095,sub-109,FFD,0.4645219322681802
El espejo,sub-095,sub-070,FFD,0.15818878914506287
El espejo,sub-095,sub-111,FFD,0.2628739402399069
El espejo,sub-095,sub-073,FFD,0.24618782156976388
El espejo,sub-095,sub-001,FFD,0.36962667307143116
El espejo,sub-095,sub-095,FFD,1.0
El espejo,sub-095,sub-012,FFD,0.15567957529331578
El espejo,sub-095,sub-052,FFD,0.33807460821415797
El espejo,sub-095,sub-094,FFD,0.27884264341878523
El espejo,sub-095,sub-088,FFD,0.12669654862585633
El espejo,sub-095,sub-044,FFD,0.3513224015276861
El espejo,sub-095,sub-009,FFD,0.29875090594705433
El espejo,sub-095,sub-041,FFD,0.3247208877322057
El espejo,sub-095,sub-024,FFD,0.10626893015292843
El espejo,sub-095,sub-016,FFD,0.17889491259883677
El espejo,sub-095,sub-112,FFD,0.351284527564145
El espejo,sub-095,sub-058,FFD,0.33393020002407103
El espejo,sub-095,sub-018,FFD,0.25554560154078143
El espejo,sub-095,sub-048,FFD,0.2656849359964037
El espejo,sub-095,sub-087,FFD,0.3216143039064878
El espejo,sub-095,sub-091,FFD,0.3540849278698464
El espejo,sub-095,sub-083,FFD,0.36313751209086537
El espejo,sub-095,sub-065,FFD,0.38999114089934
El espejo,sub-095,sub-077,FFD,0.2442445072700695
El espejo,sub-095,sub-039,FFD,0.2814566931751658
El espejo,sub-095,sub-053,FFD,0.19634407049249802
El espejo,sub-095,sub-075,FFD,0.1909128675328538
El espejo,sub-095,sub-060,FFD,0.38748922199067093
El espejo,sub-095,sub-103,FFD,0.37829261124088287
El espejo,sub-095,sub-105,FFD,0.18056579333442194
El espejo,sub-095,sub-064,FFD,0.27500907083816206
El espejo,sub-095,sub-010,FFD,0.08915084988801518
El espejo,sub-095,sub-034,FFD,0.2837021118216777
El espejo,sub-095,sub-002,FFD,0.31923790158747484
El espejo,sub-095,sub-085,FFD,0.2996936893994779
El espejo,sub-095,sub-021,FFD,0.2457100138719068
El espejo,sub-095,sub-096,FFD,0.39200118078112883
El espejo,sub-095,sub-027,FFD,0.2514205357599319
El espejo,sub-095,sub-006,FFD,0.39805298661292193
El espejo,sub-095,sub-066,FFD,0.3667802059724617
El espejo,sub-095,sub-101,FFD,0.28378381669425207
El espejo,sub-095,sub-042,FFD,0.33932703014068627
El espejo,sub-095,sub-003,FFD,0.37764613827699
El espejo,sub-095,sub-107,FFD,0.3212535703699654
El espejo,sub-095,sub-098,FFD,0.3221507383236304
El espejo,sub-095,sub-086,FFD,0.10161933409475492
El espejo,sub-095,sub-013,FFD,0.23754607309689404
El espejo,sub-095,sub-068,FFD,0.3564865018821209
El espejo,sub-012,sub-067,FFD,0.1481837199413316
El espejo,sub-012,sub-054,FFD,0.09401291919045879
El espejo,sub-012,sub-078,FFD,0.09381526269306753
El espejo,sub-012,sub-046,FFD,0.10261633031112158
El espejo,sub-012,sub-097,FFD,0.13017951118406224
El espejo,sub-012,sub-079,FFD,0.175191254981197
El espejo,sub-012,sub-028,FFD,0.13258252453725802
El espejo,sub-012,sub-089,FFD,0.09737947926123572
El espejo,sub-012,sub-109,FFD,0.16888593037137106
El espejo,sub-012,sub-070,FFD,0.026776166576530057
El espejo,sub-012,sub-111,FFD,0.0714061270922377
El espejo,sub-012,sub-073,FFD,0.0758614715395816
El espejo,sub-012,sub-001,FFD,0.12028316219521358
El espejo,sub-012,sub-095,FFD,0.15567957529331578
El espejo,sub-012,sub-012,FFD,1.0
El espejo,sub-012,sub-052,FFD,0.0668156865260737
El espejo,sub-012,sub-094,FFD,0.13960564844100712
El espejo,sub-012,sub-088,FFD,0.1489017865114059
El espejo,sub-012,sub-044,FFD,0.16357335293824596
El espejo,sub-012,sub-009,FFD,0.08353143557792843
El espejo,sub-012,sub-041,FFD,0.054402140355899214
El espejo,sub-012,sub-024,FFD,0.05074746776105315
El espejo,sub-012,sub-016,FFD,0.09702967572100264
El espejo,sub-012,sub-112,FFD,0.14273879281342686
El espejo,sub-012,sub-058,FFD,0.11285659033925213
El espejo,sub-012,sub-018,FFD,0.10198120750925843
El espejo,sub-012,sub-048,FFD,0.04034446689938417
El espejo,sub-012,sub-087,FFD,0.12411835317029066
El espejo,sub-012,sub-091,FFD,0.1410972545047726
El espejo,sub-012,sub-083,FFD,0.19198608331722006
El espejo,sub-012,sub-065,FFD,0.15065163868216444
El espejo,sub-012,sub-077,FFD,0.10132336579668655
El espejo,sub-012,sub-039,FFD,0.15540263525739026
El espejo,sub-012,sub-053,FFD,0.11856371812844553
El espejo,sub-012,sub-075,FFD,0.04607057876611535
El espejo,sub-012,sub-060,FFD,0.18743787284172858
El espejo,sub-012,sub-103,FFD,0.10802147810686771
El espejo,sub-012,sub-105,FFD,0.05084729766713909
El espejo,sub-012,sub-064,FFD,0.13014192357493368
El espejo,sub-012,sub-010,FFD,0.05247695537383913
El espejo,sub-012,sub-034,FFD,0.09391344501453394
El espejo,sub-012,sub-002,FFD,0.12145190922027688
El espejo,sub-012,sub-085,FFD,0.09561055044591855
El espejo,sub-012,sub-021,FFD,0.16661249188728308
El espejo,sub-012,sub-096,FFD,0.1567289474931862
El espejo,sub-012,sub-027,FFD,0.1883966855800596
El espejo,sub-012,sub-006,FFD,0.18668587123764627
El espejo,sub-012,sub-066,FFD,0.07574238639158541
El espejo,sub-012,sub-101,FFD,0.08706398742152406
El espejo,sub-012,sub-042,FFD,0.16867867019531865
El espejo,sub-012,sub-003,FFD,0.10004154937071179
El espejo,sub-012,sub-107,FFD,0.16158251730229803
El espejo,sub-012,sub-098,FFD,0.1284307116097125
El espejo,sub-012,sub-086,FFD,0.07238186529776
El espejo,sub-012,sub-013,FFD,0.06716636306139533
El espejo,sub-012,sub-068,FFD,0.07494080991427216
El espejo,sub-052,sub-067,FFD,0.2078872863200576
El espejo,sub-052,sub-054,FFD,0.24992320315679775
El espejo,sub-052,sub-078,FFD,0.2775879648193127
El espejo,sub-052,sub-046,FFD,0.2176285069776622
El espejo,sub-052,sub-097,FFD,0.24307966166177508
El espejo,sub-052,sub-079,FFD,0.27722088889134516
El espejo,sub-052,sub-028,FFD,0.3017166449931013
El espejo,sub-052,sub-089,FFD,0.2502566172385738
El espejo,sub-052,sub-109,FFD,0.33820766479458164
El espejo,sub-052,sub-070,FFD,0.19946126749853244
El espejo,sub-052,sub-111,FFD,0.2982524558962902
El espejo,sub-052,sub-073,FFD,0.22587787624198544
El espejo,sub-052,sub-001,FFD,0.3144097589537934
El espejo,sub-052,sub-095,FFD,0.33807460821415797
El espejo,sub-052,sub-012,FFD,0.06681568652607368
El espejo,sub-052,sub-052,FFD,1.0
El espejo,sub-052,sub-094,FFD,0.3244052632966638
El espejo,sub-052,sub-088,FFD,0.07706809937259458
El espejo,sub-052,sub-044,FFD,0.27476002783544307
El espejo,sub-052,sub-009,FFD,0.18563466482572719
El espejo,sub-052,sub-041,FFD,0.38035708252032274
El espejo,sub-052,sub-024,FFD,0.1959863664418356
El espejo,sub-052,sub-016,FFD,0.2708957917644686
El espejo,sub-052,sub-112,FFD,0.26782180630998476
El espejo,sub-052,sub-058,FFD,0.3129742386208351
El espejo,sub-052,sub-018,FFD,0.2295472760192897
El espejo,sub-052,sub-048,FFD,0.2941145941075854
El espejo,sub-052,sub-087,FFD,0.2718264478225374
El espejo,sub-052,sub-091,FFD,0.2845311393679018
El espejo,sub-052,sub-083,FFD,0.31359251640094077
El espejo,sub-052,sub-065,FFD,0.2155091614580225
El espejo,sub-052,sub-077,FFD,0.1634570416633214
El espejo,sub-052,sub-039,FFD,0.1285264732577613
El espejo,sub-052,sub-053,FFD,0.2200150762227889
El espejo,sub-052,sub-075,FFD,0.2583790457091924
El espejo,sub-052,sub-060,FFD,0.2784645910072366
El espejo,sub-052,sub-103,FFD,0.24506261755122682
El espejo,sub-052,sub-105,FFD,0.1759578022243066
El espejo,sub-052,sub-064,FFD,0.26586640967161296
El espejo,sub-052,sub-010,FFD,0.18199872848467885
El espejo,sub-052,sub-034,FFD,0.31174549984923516
El espejo,sub-052,sub-002,FFD,0.32680991842518226
El espejo,sub-052,sub-085,FFD,0.22786394567809423
El espejo,sub-052,sub-021,FFD,0.09292599364542112
El espejo,sub-052,sub-096,FFD,0.38110212296874496
El espejo,sub-052,sub-027,FFD,0.17099241796165443
El espejo,sub-052,sub-006,FFD,0.24724905817637902
El espejo,sub-052,sub-066,FFD,0.3230101622492805
El espejo,sub-052,sub-101,FFD,0.24330894579647586
El espejo,sub-052,sub-042,FFD,0.24055957457976582
El espejo,sub-052,sub-003,FFD,0.2976754794761104
El espejo,sub-052,sub-107,FFD,0.18799650556533204
El espejo,sub-052,sub-098,FFD,0.3730315022970621
El espejo,sub-052,sub-086,FFD,0.2203993789517785
El espejo,sub-052,sub-013,FFD,0.31163739699864207
El espejo,sub-052,sub-068,FFD,0.3513877962187967
El espejo,sub-094,sub-067,FFD,0.20519464122480788
El espejo,sub-094,sub-054,FFD,0.21184750749630615
El espejo,sub-094,sub-078,FFD,0.31545226246687696
El espejo,sub-094,sub-046,FFD,0.18001734878626743
El espejo,sub-094,sub-097,FFD,0.26889053010531033
El espejo,sub-094,sub-079,FFD,0.30226188042716495
El espejo,sub-094,sub-028,FFD,0.2882738322792815
El espejo,sub-094,sub-089,FFD,0.23355655976645326
El espejo,sub-094,sub-109,FFD,0.31151091765541117
El espejo,sub-094,sub-070,FFD,0.20520537690523438
El espejo,sub-094,sub-111,FFD,0.1826625663269924
El espejo,sub-094,sub-073,FFD,0.1909154322508155
El espejo,sub-094,sub-001,FFD,0.2563971329611348
El espejo,sub-094,sub-095,FFD,0.27884264341878523
El espejo,sub-094,sub-012,FFD,0.13960564844100712
