subject_1,subject_2,measure,correlation
sub-002,sub-085,FPRT,0.23418144283869613
sub-002,sub-021,FPRT,0.16599859484875185
sub-002,sub-096,FPRT,0.37968177189471397
sub-002,sub-027,FPRT,0.34048641239727606
sub-002,sub-006,FPRT,0.34987086633385417
sub-002,sub-066,FPRT,0.27551663218410727
sub-002,sub-101,FPRT,0.19721990924190505
sub-002,sub-042,FPRT,0.31035546570644446
sub-002,sub-003,FPRT,0.3766274199923923
sub-002,sub-107,FPRT,0.303523020620979
sub-002,sub-098,FPRT,0.3464035556265851
sub-002,sub-086,FPRT,0.10723940457213142
sub-002,sub-013,FPRT,0.18802420650083815
sub-002,sub-068,FPRT,0.3719095170416216
sub-085,sub-021,FPRT,0.2505306588306104
sub-085,sub-096,FPRT,0.28178113306801894
sub-085,sub-027,FPRT,0.1996112889879994
sub-085,sub-006,FPRT,0.33638369065807056
sub-085,sub-066,FPRT,0.33278353503324354
sub-085,sub-101,FPRT,0.23549399924397355
sub-085,sub-042,FPRT,0.3584606830537335
sub-085,sub-003,FPRT,0.36070152586736154
sub-085,sub-107,FPRT,0.2553045314376009
sub-085,sub-098,FPRT,0.2547715551456247
sub-085,sub-086,FPRT,0.12765247818009137
sub-085,sub-013,FPRT,0.21338906681572212
sub-085,sub-068,FPRT,0.3318284386681428
sub-021,sub-096,FPRT,0.2581745894633961
sub-021,sub-027,FPRT,0.30655878167689093
sub-021,sub-006,FPRT,0.2999771784455925
sub-021,sub-066,FPRT,0.22689887363272626
sub-021,sub-101,FPRT,0.16736669985651295
sub-021,sub-042,FPRT,0.3499766001934273
sub-021,sub-003,FPRT,0.33647894094817554
sub-021,sub-107,FPRT,0.2800439550461623
sub-021,sub-098,FPRT,0.18908113461847703
sub-021,sub-086,FPRT,0.06766273660779343
sub-021,sub-013,FPRT,0.08156456029678913
sub-021,sub-068,FPRT,0.20722419099532022
sub-096,sub-027,FPRT,0.39022634467873724
sub-096,sub-006,FPRT,0.40191100773412763
sub-096,sub-066,FPRT,0.40076773774546753
sub-096,sub-101,FPRT,0.3060121736346069
sub-096,sub-042,FPRT,0.38391258803667877
sub-096,sub-003,FPRT,0.428991177818606
sub-096,sub-107,FPRT,0.3637928860978826
sub-096,sub-098,FPRT,0.3769271530039505
sub-096,sub-086,FPRT,0.1681917830423274
sub-096,sub-013,FPRT,0.320376695604896
sub-096,sub-068,FPRT,0.453210611117071
sub-027,sub-006,FPRT,0.3176950833335078
sub-027,sub-066,FPRT,0.20892671578688113
sub-027,sub-101,FPRT,0.13427077956691744
sub-027,sub-042,FPRT,0.36030210405791824
sub-027,sub-003,FPRT,0.40527283100642214
sub-027,sub-107,FPRT,0.28307615366406697
sub-027,sub-098,FPRT,0.2758403976530464
sub-027,sub-086,FPRT,0.10383076714848104
sub-027,sub-013,FPRT,0.21055319038779102
sub-027,sub-068,FPRT,0.28712365049069466
sub-006,sub-066,FPRT,0.3816113528861521
sub-006,sub-101,FPRT,0.22642451735926072
sub-006,sub-042,FPRT,0.39440848065305734
sub-006,sub-003,FPRT,0.4256772753254144
sub-006,sub-107,FPRT,0.4227113142561515
sub-006,sub-098,FPRT,0.26871326207180724
sub-006,sub-086,FPRT,0.12680093486781854
sub-006,sub-013,FPRT,0.27774701824204384
sub-006,sub-068,FPRT,0.3519405299291291
sub-066,sub-101,FPRT,0.23886569730008209
sub-066,sub-042,FPRT,0.30808710738056755
sub-066,sub-003,FPRT,0.3133854826022306
sub-066,sub-107,FPRT,0.27927985525029875
sub-066,sub-098,FPRT,0.34606378427084256
sub-066,sub-086,FPRT,0.09973755845942427
sub-066,sub-013,FPRT,0.3096652157070529
sub-066,sub-068,FPRT,0.31951350213243884
sub-101,sub-042,FPRT,0.2100496179378828
sub-101,sub-003,FPRT,0.3078676726769128
sub-101,sub-107,FPRT,0.2467678127543814
sub-101,sub-098,FPRT,0.3156038905834193
sub-101,sub-086,FPRT,0.23351560855910977
sub-101,sub-013,FPRT,0.31204123925269545
sub-101,sub-068,FPRT,0.27756155271279587
sub-042,sub-003,FPRT,0.4037461940029963
sub-042,sub-107,FPRT,0.36085447226877704
sub-042,sub-098,FPRT,0.26573551403788265
sub-042,sub-086,FPRT,0.09432638838567721
sub-042,sub-013,FPRT,0.19870414675927273
sub-042,sub-068,FPRT,0.34758152000810655
sub-003,sub-107,FPRT,0.3453890761442299
sub-003,sub-098,FPRT,0.3612550501255956
sub-003,sub-086,FPRT,0.13231887269976755
sub-003,sub-013,FPRT,0.29774044407135547
sub-003,sub-068,FPRT,0.38813899130223906
sub-107,sub-098,FPRT,0.2722335277511076
sub-107,sub-086,FPRT,0.09314674854633115
sub-107,sub-013,FPRT,0.2789832883611101
sub-107,sub-068,FPRT,0.313943786398273
sub-098,sub-086,FPRT,0.14506196656570886
sub-098,sub-013,FPRT,0.3568005642309083
sub-098,sub-068,FPRT,0.34552532731914576
sub-086,sub-013,FPRT,0.1836816381506434
sub-086,sub-068,FPRT,0.19156382490953067
sub-013,sub-068,FPRT,0.2977817096643001
sub-067,sub-054,TFD,0.31972376601140423
sub-067,sub-078,TFD,0.23026537844575465
sub-067,sub-046,TFD,0.21003644713149852
sub-067,sub-097,TFD,0.31635183547277007
sub-067,sub-079,TFD,0.308193381198454
sub-067,sub-028,TFD,0.28260508625508474
sub-067,sub-089,TFD,0.2933675661729462
sub-067,sub-109,TFD,0.32407175309064
sub-067,sub-070,TFD,0.25561696921765414
sub-067,sub-111,TFD,0.2616387504930385
sub-067,sub-073,TFD,0.2653442045067789
sub-067,sub-001,TFD,0.2727720554044823
sub-067,sub-095,TFD,0.33744444228657655
sub-067,sub-012,TFD,0.12806811579331545
sub-067,sub-052,TFD,0.2691530267590854
sub-067,sub-094,TFD,0.24493397336928469
sub-067,sub-088,TFD,0.2541322066743639
sub-067,sub-044,TFD,0.24675591818176645
sub-067,sub-009,TFD,0.21976821089135465
sub-067,sub-041,TFD,0.3168219317766875
sub-067,sub-024,TFD,0.14763807142529503
sub-067,sub-016,TFD,0.19517741363512675
sub-067,sub-112,TFD,0.2432394379394892
sub-067,sub-058,TFD,0.25562076066017686
sub-067,sub-018,TFD,0.20458413944821918
sub-067,sub-048,TFD,0.2584833403569267
sub-067,sub-087,TFD,0.2528039854796563
sub-067,sub-091,TFD,0.2751963153843444
sub-067,sub-083,TFD,0.344946296891129
sub-067,sub-065,TFD,0.29971866923258683
sub-067,sub-077,TFD,0.23372365493365205
sub-067,sub-039,TFD,0.20850350938081919
sub-067,sub-053,TFD,0.25452124744638865
sub-067,sub-075,TFD,0.2561511354819789
sub-067,sub-060,TFD,0.29905407826699676
sub-067,sub-103,TFD,0.27864618624554943
sub-067,sub-105,TFD,0.17597413989380237
sub-067,sub-064,TFD,0.24538468634528462
sub-067,sub-010,TFD,0.11487939925239954
sub-067,sub-034,TFD,0.3048646213057823
sub-067,sub-002,TFD,0.2407817557041464
sub-067,sub-085,TFD,0.2974763841603866
sub-067,sub-021,TFD,0.10228815468837772
sub-067,sub-096,TFD,0.30845691538075654
sub-067,sub-027,TFD,0.1726632763374936
sub-067,sub-006,TFD,0.2359817683512877
sub-067,sub-066,TFD,0.26227572619415407
sub-067,sub-101,TFD,0.2518166402483587
sub-067,sub-042,TFD,0.22636546029088192
sub-067,sub-003,TFD,0.30707938461133655
sub-067,sub-107,TFD,0.2796076116703274
sub-067,sub-098,TFD,0.23842129151735258
sub-067,sub-086,TFD,0.2286035411493749
sub-067,sub-013,TFD,0.25213901522049187
sub-067,sub-068,TFD,0.37272229180926725
sub-054,sub-078,TFD,0.24920800068026192
sub-054,sub-046,TFD,0.23749434495117644
sub-054,sub-097,TFD,0.2877875431805349
sub-054,sub-079,TFD,0.2935052648705918
sub-054,sub-028,TFD,0.35124206259490504
sub-054,sub-089,TFD,0.28783226209355417
sub-054,sub-109,TFD,0.36098266139044705
sub-054,sub-070,TFD,0.2953513922128395
sub-054,sub-111,TFD,0.22893212686632483
sub-054,sub-073,TFD,0.22771462639324783
sub-054,sub-001,TFD,0.24204080828000635
sub-054,sub-095,TFD,0.30899969257071536
sub-054,sub-012,TFD,0.19873146240890507
sub-054,sub-052,TFD,0.2332036523411738
sub-054,sub-094,TFD,0.2748937198401952
sub-054,sub-088,TFD,0.20619340880045578
sub-054,sub-044,TFD,0.2879042239174314
sub-054,sub-009,TFD,0.24482266157327828
sub-054,sub-041,TFD,0.224047176838853
sub-054,sub-024,TFD,0.22553201671007012
sub-054,sub-016,TFD,0.22358930454667947
sub-054,sub-112,TFD,0.2898203753357029
sub-054,sub-058,TFD,0.32923968623823
sub-054,sub-018,TFD,0.21096529372941086
sub-054,sub-048,TFD,0.2018596467977142
sub-054,sub-087,TFD,0.18174375408935495
sub-054,sub-091,TFD,0.2435856870319029
sub-054,sub-083,TFD,0.23064912608732205
sub-054,sub-065,TFD,0.2651802824273883
sub-054,sub-077,TFD,0.2239026327315485
sub-054,sub-039,TFD,0.2806483782521923
sub-054,sub-053,TFD,0.2384067924949719
sub-054,sub-075,TFD,0.21199681072445198
sub-054,sub-060,TFD,0.2791759592125295
sub-054,sub-103,TFD,0.2983618606487528
sub-054,sub-105,TFD,0.18996705939861605
sub-054,sub-064,TFD,0.2744449240746881
sub-054,sub-010,TFD,0.17309821787019905
sub-054,sub-034,TFD,0.31223720812126504
sub-054,sub-002,TFD,0.26588278935830084
sub-054,sub-085,TFD,0.2109562248442053
sub-054,sub-021,TFD,0.22009066331785843
sub-054,sub-096,TFD,0.32784032329215407
sub-054,sub-027,TFD,0.16481813229163458
sub-054,sub-006,TFD,0.2653987926172761
sub-054,sub-066,TFD,0.23854636798869
sub-054,sub-101,TFD,0.2954824002524551
sub-054,sub-042,TFD,0.25244107616241745
sub-054,sub-003,TFD,0.3009484042403188
sub-054,sub-107,TFD,0.3069103686432397
sub-054,sub-098,TFD,0.27021364890217986
sub-054,sub-086,TFD,0.16133934151133927
sub-054,sub-013,TFD,0.25889103747389014
sub-054,sub-068,TFD,0.3029759105012523
sub-078,sub-046,TFD,0.23084651030299125
sub-078,sub-097,TFD,0.24511299012642226
sub-078,sub-079,TFD,0.25257088420644835
sub-078,sub-028,TFD,0.2713874390449849
sub-078,sub-089,TFD,0.2651119929463479
sub-078,sub-109,TFD,0.2978341379045547
sub-078,sub-070,TFD,0.23732773152074027
sub-078,sub-111,TFD,0.2866504567466314
sub-078,sub-073,TFD,0.24715419354935889
sub-078,sub-001,TFD,0.31487170801370457
sub-078,sub-095,TFD,0.3220265592537917
sub-078,sub-012,TFD,0.119336004159039
sub-078,sub-052,TFD,0.2826765609325329
sub-078,sub-094,TFD,0.36407008680147296
sub-078,sub-088,TFD,0.14103460625583003
sub-078,sub-044,TFD,0.2139992964821407
sub-078,sub-009,TFD,0.24303412550114661
sub-078,sub-041,TFD,0.28283022774907696
sub-078,sub-024,TFD,0.17408938057128162
sub-078,sub-016,TFD,0.2008496567564319
sub-078,sub-112,TFD,0.25860342990444135
sub-078,sub-058,TFD,0.25116551141410626
sub-078,sub-018,TFD,0.22212885568191168
sub-078,sub-048,TFD,0.21925167873159113
sub-078,sub-087,TFD,0.32626650317025047
sub-078,sub-091,TFD,0.32785255411773395
sub-078,sub-083,TFD,0.2865760507436544
sub-078,sub-065,TFD,0.31886655685675
sub-078,sub-077,TFD,0.17793141542951435
sub-078,sub-039,TFD,0.13650197641460327
sub-078,sub-053,TFD,0.2963221994223193
sub-078,sub-075,TFD,0.3031910928512387
sub-078,sub-060,TFD,0.29793306902893285
sub-078,sub-103,TFD,0.2725376468289212
sub-078,sub-105,TFD,0.22299374121419333
sub-078,sub-064,TFD,0.2743693875700405
sub-078,sub-010,TFD,0.24293082543285874
sub-078,sub-034,TFD,0.32112627892627893
sub-078,sub-002,TFD,0.25811624097712327
sub-078,sub-085,TFD,0.2517404403025079
sub-078,sub-021,TFD,0.07346809951757478
sub-078,sub-096,TFD,0.3327733248866971
sub-078,sub-027,TFD,0.13683368476535676
sub-078,sub-006,TFD,0.26387735628449743
sub-078,sub-066,TFD,0.220341041170863
sub-078,sub-101,TFD,0.236923214883819
sub-078,sub-042,TFD,0.1708608627813842
sub-078,sub-003,TFD,0.29073255065969866
sub-078,sub-107,TFD,0.24077931246660234
sub-078,sub-098,TFD,0.26547397681294155
sub-078,sub-086,TFD,0.2556197838625932
sub-078,sub-013,TFD,0.29432682243086555
sub-078,sub-068,TFD,0.3052440210476754
sub-046,sub-097,TFD,0.327094564492227
sub-046,sub-079,TFD,0.38557408843493196
sub-046,sub-028,TFD,0.3127065184404874
sub-046,sub-089,TFD,0.3704810962256469
sub-046,sub-109,TFD,0.4066514285952731
sub-046,sub-070,TFD,0.15214951139876814
sub-046,sub-111,TFD,0.27551005830327474
sub-046,sub-073,TFD,0.2674096391766229
sub-046,sub-001,TFD,0.42650998297211745
sub-046,sub-095,TFD,0.33408590201537397
sub-046,sub-012,TFD,0.12774449031208707
sub-046,sub-052,TFD,0.1820040581373818
sub-046,sub-094,TFD,0.2096646367055166
sub-046,sub-088,TFD,0.23417903799065232
sub-046,sub-044,TFD,0.4268229609059016
sub-046,sub-009,TFD,0.3300682988710655
sub-046,sub-041,TFD,0.2711283856645026
sub-046,sub-024,TFD,0.1322395377177439
sub-046,sub-016,TFD,0.14664310111619527
sub-046,sub-112,TFD,0.41927781055233837
sub-046,sub-058,TFD,0.24957892796699405
sub-046,sub-018,TFD,0.21760567859725632
sub-046,sub-048,TFD,0.18761416394501207
sub-046,sub-087,TFD,0.34732901405484656
sub-046,sub-091,TFD,0.3670403520163583
sub-046,sub-083,TFD,0.3306406153190342
sub-046,sub-065,TFD,0.3044172758732397
sub-046,sub-077,TFD,0.2427981616060048
sub-046,sub-039,TFD,0.38793694818163893
sub-046,sub-053,TFD,0.16367331478738828
sub-046,sub-075,TFD,0.18589865567704736
sub-046,sub-060,TFD,0.3369018880597816
sub-046,sub-103,TFD,0.2658798211184582
sub-046,sub-105,TFD,0.17355381154163066
sub-046,sub-064,TFD,0.21687205251794775
sub-046,sub-010,TFD,0.06567221771006904
sub-046,sub-034,TFD,0.16649640588653378
sub-046,sub-002,TFD,0.2815059068913393
sub-046,sub-085,TFD,0.29848614242779326
sub-046,sub-021,TFD,0.382325522454818
sub-046,sub-096,TFD,0.3231613734988219
sub-046,sub-027,TFD,0.3221461470409524
sub-046,sub-006,TFD,0.37325521102923126
sub-046,sub-066,TFD,0.34919339647156855
sub-046,sub-101,TFD,0.2045824331099169
sub-046,sub-042,TFD,0.41534571780800617
sub-046,sub-003,TFD,0.3525803887701924
sub-046,sub-107,TFD,0.3268684726230385
sub-046,sub-098,TFD,0.22394005041946868
sub-046,sub-086,TFD,0.11616168919147185
sub-046,sub-013,TFD,0.22597223345812043
sub-046,sub-068,TFD,0.24310787420912203
sub-097,sub-079,TFD,0.4394690855443001
sub-097,sub-028,TFD,0.40201867390706236
sub-097,sub-089,TFD,0.38525407447483406
sub-097,sub-109,TFD,0.5017124163434363
sub-097,sub-070,TFD,0.2192431921132884
sub-097,sub-111,TFD,0.2987178823420006
sub-097,sub-073,TFD,0.33331582689350187
sub-097,sub-001,TFD,0.4385031437977768
sub-097,sub-095,TFD,0.4420527017211667
sub-097,sub-012,TFD,0.14515710670770868
sub-097,sub-052,TFD,0.30987347070571863
sub-097,sub-094,TFD,0.2736306186641411
sub-097,sub-088,TFD,0.29028736204087935
sub-097,sub-044,TFD,0.3979636758312265
sub-097,sub-009,TFD,0.30803052121765306
sub-097,sub-041,TFD,0.3340312382735363
sub-097,sub-024,TFD,0.2918615287565535
sub-097,sub-016,TFD,0.21175315603950695
sub-097,sub-112,TFD,0.3690528916508842
sub-097,sub-058,TFD,0.33142249006743135
sub-097,sub-018,TFD,0.22189604581521438
sub-097,sub-048,TFD,0.29731301849060177
sub-097,sub-087,TFD,0.395245756505386
sub-097,sub-091,TFD,0.4062371320306756
sub-097,sub-083,TFD,0.4517035182290771
sub-097,sub-065,TFD,0.4271128617072595
sub-097,sub-077,TFD,0.26446298593349793
sub-097,sub-039,TFD,0.35032239800931525
sub-097,sub-053,TFD,0.2607557660212772
sub-097,sub-075,TFD,0.2933934507944335
sub-097,sub-060,TFD,0.4020003756059452
sub-097,sub-103,TFD,0.31864995956028325
sub-097,sub-105,TFD,0.2676272870811278
sub-097,sub-064,TFD,0.21198932996072123
sub-097,sub-010,TFD,0.14137084555016885
sub-097,sub-034,TFD,0.2820772503525619
sub-097,sub-002,TFD,0.3315075161672436
sub-097,sub-085,TFD,0.3109723358316417
sub-097,sub-021,TFD,0.2814130595890902
sub-097,sub-096,TFD,0.42583712538801255
sub-097,sub-027,TFD,0.30005288039494604
sub-097,sub-006,TFD,0.4213809840005919
sub-097,sub-066,TFD,0.3670650387888511
sub-097,sub-101,TFD,0.28396196754103903
sub-097,sub-042,TFD,0.4083130500534999
sub-097,sub-003,TFD,0.43605272364790737
sub-097,sub-107,TFD,0.3607680333177615
sub-097,sub-098,TFD,0.3545170872885708
sub-097,sub-086,TFD,0.15997065042978428
sub-097,sub-013,TFD,0.33364597302995236
sub-097,sub-068,TFD,0.3847908816901408
sub-079,sub-028,TFD,0.3916120836741788
sub-079,sub-089,TFD,0.4027773536539514
sub-079,sub-109,TFD,0.5584156684202851
sub-079,sub-070,TFD,0.1873685700534983
sub-079,sub-111,TFD,0.3351127421719656
sub-079,sub-073,TFD,0.3385180132440676
sub-079,sub-001,TFD,0.5161566468441944
sub-079,sub-095,TFD,0.42452225587654013
sub-079,sub-012,TFD,0.2614303507078751
sub-079,sub-052,TFD,0.297370601600666
sub-079,sub-094,TFD,0.33907117887919136
sub-079,sub-088,TFD,0.2826998367510085
sub-079,sub-044,TFD,0.45444571036246023
sub-079,sub-009,TFD,0.3144738306000961
sub-079,sub-041,TFD,0.3239108652569033
sub-079,sub-024,TFD,0.21704469673442195
sub-079,sub-016,TFD,0.2533141264571319
sub-079,sub-112,TFD,0.3571712202867421
sub-079,sub-058,TFD,0.4173393780808527
sub-079,sub-018,TFD,0.28363347033787323
sub-079,sub-048,TFD,0.2514110978603492
sub-079,sub-087,TFD,0.37055072189443616
sub-079,sub-091,TFD,0.44543175611959146
sub-079,sub-083,TFD,0.4551973088028338
sub-079,sub-065,TFD,0.3906964492181756
sub-079,sub-077,TFD,0.3553128989043661
sub-079,sub-039,TFD,0.3719909006263243
sub-079,sub-053,TFD,0.30514160116347533
sub-079,sub-075,TFD,0.26335829195413696
sub-079,sub-060,TFD,0.4189773380237871
sub-079,sub-103,TFD,0.4003054330917827
sub-079,sub-105,TFD,0.2534799215801988
sub-079,sub-064,TFD,0.2934003760384366
sub-079,sub-010,TFD,0.1141904143503774
sub-079,sub-034,TFD,0.31293995819353954
sub-079,sub-002,TFD,0.40301990847982505
sub-079,sub-085,TFD,0.39651292712642666
sub-079,sub-021,TFD,0.37227175575032373
sub-079,sub-096,TFD,0.4954628421397367
sub-079,sub-027,TFD,0.3898189216717166
sub-079,sub-006,TFD,0.4087404286868371
sub-079,sub-066,TFD,0.3576282646814075
sub-079,sub-101,TFD,0.30147301432627377
sub-079,sub-042,TFD,0.45433721608194555
sub-079,sub-003,TFD,0.4718917351085953
sub-079,sub-107,TFD,0.37769955800598626
sub-079,sub-098,TFD,0.38292601945100035
sub-079,sub-086,TFD,0.1484589665369273
sub-079,sub-013,TFD,0.2757582508563389
sub-079,sub-068,TFD,0.3904067463191777
sub-028,sub-089,TFD,0.3266139509190441
sub-028,sub-109,TFD,0.4195697640682571
sub-028,sub-070,TFD,0.22733021729719327
sub-028,sub-111,TFD,0.24499116833824008
sub-028,sub-073,TFD,0.2677411783503599
sub-028,sub-001,TFD,0.4117478122232171
sub-028,sub-095,TFD,0.4149728306821682
sub-028,sub-012,TFD,0.13761336348989214
sub-028,sub-052,TFD,0.351290603335441
sub-028,sub-094,TFD,0.31160207951820196
sub-028,sub-088,TFD,0.23713384146634722
sub-028,sub-044,TFD,0.3784094480908732
sub-028,sub-009,TFD,0.23294741329158747
sub-028,sub-041,TFD,0.3147707145241166
sub-028,sub-024,TFD,0.18877467635616366
sub-028,sub-016,TFD,0.2245396675121551
sub-028,sub-112,TFD,0.35213635055543746
sub-028,sub-058,TFD,0.38433347898995424
sub-028,sub-018,TFD,0.23232681551992362
sub-028,sub-048,TFD,0.2925418197873713
sub-028,sub-087,TFD,0.34342062212284535
sub-028,sub-091,TFD,0.32441456906246746
sub-028,sub-083,TFD,0.393270415348903
sub-028,sub-065,TFD,0.36930805050324755
sub-028,sub-077,TFD,0.26662789162176953
sub-028,sub-039,TFD,0.27507728616832416
sub-028,sub-053,TFD,0.25634239279606164
sub-028,sub-075,TFD,0.31763603256092765
sub-028,sub-060,TFD,0.4857783696733338
sub-028,sub-103,TFD,0.362767562965631
sub-028,sub-105,TFD,0.25424241704776973
sub-028,sub-064,TFD,0.24824631854013407
sub-028,sub-010,TFD,0.16317995923525083
sub-028,sub-034,TFD,0.32871730352745665
sub-028,sub-002,TFD,0.2958193189762108
sub-028,sub-085,TFD,0.31491761969394755
sub-028,sub-021,TFD,0.24591138657246558
sub-028,sub-096,TFD,0.38477520331835047
sub-028,sub-027,TFD,0.2711744907996608
sub-028,sub-006,TFD,0.370389555766922
sub-028,sub-066,TFD,0.3880658864757273
sub-028,sub-101,TFD,0.27312428374632947
sub-028,sub-042,TFD,0.29597348708152893
sub-028,sub-003,TFD,0.4057588463277775
sub-028,sub-107,TFD,0.3159544008940681
sub-028,sub-098,TFD,0.3545415440557819
sub-028,sub-086,TFD,0.14161927463503093
sub-028,sub-013,TFD,0.2948292854481704
sub-028,sub-068,TFD,0.3605868802279045
sub-089,sub-109,TFD,0.530379228640585
sub-089,sub-070,TFD,0.15982825786501498
sub-089,sub-111,TFD,0.38877324108377975
sub-089,sub-073,TFD,0.28373037304008397
sub-089,sub-001,TFD,0.4719519652229307
sub-089,sub-095,TFD,0.35394265809769093
sub-089,sub-012,TFD,0.11355874738595245
sub-089,sub-052,TFD,0.20087688847128474
sub-089,sub-094,TFD,0.22602626894572567
sub-089,sub-088,TFD,0.22328202019662574
sub-089,sub-044,TFD,0.4174853392066484
sub-089,sub-009,TFD,0.37808913783582915
sub-089,sub-041,TFD,0.2814646609610646
sub-089,sub-024,TFD,0.15310228544582247
sub-089,sub-016,TFD,0.13670403127901168
sub-089,sub-112,TFD,0.44761865167125964
sub-089,sub-058,TFD,0.3015651095307598
sub-089,sub-018,TFD,0.31940425147525264
sub-089,sub-048,TFD,0.23699885675933252
sub-089,sub-087,TFD,0.41726954881337236
sub-089,sub-091,TFD,0.35359359401124896
sub-089,sub-083,TFD,0.37877402572621577
sub-089,sub-065,TFD,0.392096613113199
sub-089,sub-077,TFD,0.2967492343472037
sub-089,sub-039,TFD,0.3698842628949986
sub-089,sub-053,TFD,0.24069020540409414
sub-089,sub-075,TFD,0.23929662682185124
sub-089,sub-060,TFD,0.35689211506218343
sub-089,sub-103,TFD,0.36681025104511333
sub-089,sub-105,TFD,0.1994888764660067
sub-089,sub-064,TFD,0.25693444583759234
sub-089,sub-010,TFD,0.03574572089732097
sub-089,sub-034,TFD,0.20990840260163035
sub-089,sub-002,TFD,0.3596275279509019
sub-089,sub-085,TFD,0.37065048698775194
sub-089,sub-021,TFD,0.2746416539592259
sub-089,sub-096,TFD,0.3893219515240189
sub-089,sub-027,TFD,0.317782261556936
sub-089,sub-006,TFD,0.4122948871422404
sub-089,sub-066,TFD,0.29097453409863855
sub-089,sub-101,TFD,0.2277287532092051
sub-089,sub-042,TFD,0.4320649398092768
sub-089,sub-003,TFD,0.46211852703763634
sub-089,sub-107,TFD,0.37324417882858885
sub-089,sub-098,TFD,0.3293053207169525
sub-089,sub-086,TFD,0.18375471569904364
sub-089,sub-013,TFD,0.24388254901509882
sub-089,sub-068,TFD,0.38527440574946364
sub-109,sub-070,TFD,0.23998697609918945
sub-109,sub-111,TFD,0.3936383256116723
sub-109,sub-073,TFD,0.35083676564877053
sub-109,sub-001,TFD,0.5611703317367814
sub-109,sub-095,TFD,0.49133675624199635
sub-109,sub-012,TFD,0.21573497534726693
sub-109,sub-052,TFD,0.3162547289019185
sub-109,sub-094,TFD,0.3051572165903739
sub-109,sub-088,TFD,0.3369735884285732
sub-109,sub-044,TFD,0.5568747276331478
sub-109,sub-009,TFD,0.375486389658399
sub-109,sub-041,TFD,0.35367529472939574
sub-109,sub-024,TFD,0.22348601687550385
sub-109,sub-016,TFD,0.2378194185194376
sub-109,sub-112,TFD,0.5172307236130549
sub-109,sub-058,TFD,0.46322139759890163
sub-109,sub-018,TFD,0.3562958253314299
sub-109,sub-048,TFD,0.35020284685144004
sub-109,sub-087,TFD,0.44571938464923744
sub-109,sub-091,TFD,0.482728520032427
sub-109,sub-083,TFD,0.49077040722950055
sub-109,sub-065,TFD,0.4970488216469296
